"","Overall","Value","Valor"
"15707",58,"€230K",230000
"15708",58,"€140K",140000
"15709",58,"€250K",250000
"15710",58,"€160K",160000
"15711",58,"€230K",230000
"15712",58,"€230K",230000
"15713",58,"€220K",220000
"15714",58,"€230K",230000
"15715",58,"€250K",250000
"15716",58,"€130K",130000
"15717",58,"€270K",270000
"15718",58,"€230K",230000
"15719",58,"€150K",150000
"15720",58,"€130K",130000
"15721",58,"€230K",230000
"15722",58,"€170K",170000
"15723",58,"€140K",140000
"15724",58,"€160K",160000
"15725",58,"€200K",200000
"15726",58,"€200K",200000
"15727",58,"€120K",120000
"15728",58,"€170K",170000
"15729",58,"€200K",200000
"15730",58,"€260K",260000
"15731",58,"€200K",200000
"15732",58,"€240K",240000
"15733",58,"€170K",170000
"15734",58,"€210K",210000
"15735",58,"€280K",280000
"15736",58,"€160K",160000
"15737",58,"€260K",260000
"15738",58,"€180K",180000
"15739",58,"€270K",270000
"15740",58,"€120K",120000
"15741",58,"€110K",110000
"15742",58,"€20K",20000
"15743",58,"€140K",140000
"15744",58,"€280K",280000
"15745",58,"€280K",280000
"15746",58,"€190K",190000
"15747",58,"€230K",230000
"15748",58,"€230K",230000
"15749",58,"€270K",270000
"15750",58,"€280K",280000
"15751",58,"€170K",170000
"15752",58,"€280K",280000
"15753",58,"€220K",220000
"15754",58,"€180K",180000
"15755",58,"€160K",160000
"15756",58,"€110K",110000
"15757",58,"€180K",180000
"15758",58,"€200K",200000
"15759",58,"€120K",120000
"15760",58,"€170K",170000
"15761",58,"€240K",240000
"15762",58,"€210K",210000
"15763",58,"€180K",180000
"15764",58,"€190K",190000
"15765",58,"€180K",180000
"15766",58,"€230K",230000
"15767",58,"€250K",250000
"15768",58,"€150K",150000
"15769",58,"€200K",200000
"15770",58,"€250K",250000
"15771",58,"€160K",160000
"15772",58,"€70K",70000
"15773",58,"€240K",240000
"15774",58,"€170K",170000
"15775",58,"€240K",240000
"15776",58,"€120K",120000
"15777",58,"€180K",180000
"15778",58,"€240K",240000
"15779",58,"€50K",50000
"15780",58,"€180K",180000
"15781",58,"€180K",180000
"15782",58,"€210K",210000
"15783",58,"€160K",160000
"15784",58,"€190K",190000
"15785",58,"€180K",180000
"15786",58,"€160K",160000
"15787",58,"€210K",210000
"15788",58,"€160K",160000
"15789",58,"€170K",170000
"15790",58,"€110K",110000
"15791",58,"€190K",190000
"15792",58,"€180K",180000
"15793",58,"€150K",150000
"15794",58,"€190K",190000
"15795",58,"€180K",180000
"15796",58,"€80K",80000
"15797",58,"€200K",200000
"15798",58,"€280K",280000
"15799",58,"€160K",160000
"15800",58,"€160K",160000
"15801",58,"€100K",100000
"15802",58,"€250K",250000
"15803",58,"€220K",220000
"15804",58,"€210K",210000
"15805",58,"€160K",160000
"15806",58,"€170K",170000
"15807",58,"€180K",180000
"15808",58,"€250K",250000
"15809",58,"€250K",250000
"15810",58,"€170K",170000
"15811",58,"€160K",160000
"15812",58,"€80K",80000
"15813",58,"€180K",180000
"15814",58,"€210K",210000
"15815",58,"€220K",220000
"15816",58,"€200K",200000
"15817",58,"€170K",170000
"15818",58,"€130K",130000
"15819",58,"€170K",170000
"15820",58,"€170K",170000
"15821",58,"€130K",130000
"15822",58,"€280K",280000
"15823",58,"€220K",220000
"15824",58,"€20K",20000
"15825",58,"€140K",140000
"15826",58,"€170K",170000
"15827",58,"€190K",190000
"15828",58,"€150K",150000
"15829",58,"€130K",130000
"15830",58,"€210K",210000
"15831",58,"€170K",170000
"15832",58,"€170K",170000
"15833",58,"€210K",210000
"15834",58,"€170K",170000
"15835",58,"€260K",260000
"15836",58,"€190K",190000
"15837",58,"€190K",190000
"15838",58,"€260K",260000
"15839",58,"€120K",120000
"15840",58,"€150K",150000
"15841",58,"€30K",30000
"15842",58,"€230K",230000
"15843",58,"€220K",220000
"15844",58,"€230K",230000
"15845",58,"€270K",270000
"15846",58,"€180K",180000
"15847",58,"€160K",160000
"15848",58,"€160K",160000
"15849",58,"€150K",150000
"15850",58,"€140K",140000
"15851",58,"€280K",280000
"15852",58,"€170K",170000
"15853",58,"€130K",130000
"15854",58,"€150K",150000
"15855",58,"€150K",150000
"15856",58,"€160K",160000
"15857",58,"€230K",230000
"15858",58,"€180K",180000
"15859",58,"€120K",120000
"15860",58,"€270K",270000
"15861",58,"€180K",180000
"15862",58,"€280K",280000
"15863",58,"€270K",270000
"15864",58,"€180K",180000
"15865",58,"€170K",170000
"15866",58,"€140K",140000
"15867",58,"€150K",150000
"15868",58,"€230K",230000
"15869",58,"€280K",280000
"15870",58,"€170K",170000
"15871",58,"€180K",180000
"15872",58,"€280K",280000
"15873",58,"€130K",130000
"15874",58,"€200K",200000
"15875",58,"€160K",160000
"15876",58,"€210K",210000
"15877",58,"€150K",150000
"15878",58,"€220K",220000
"15879",58,"€260K",260000
"15880",58,"€250K",250000
"15881",58,"€270K",270000
"15882",58,"€250K",250000
"15883",58,"€180K",180000
"15884",58,"€260K",260000
"15885",58,"€210K",210000
"15886",58,"€250K",250000
"15887",58,"€240K",240000
"15888",58,"€140K",140000
"15889",58,"€170K",170000
"15890",58,"€140K",140000
"15891",58,"€130K",130000
"15892",58,"€150K",150000
"15893",58,"€230K",230000
"15894",58,"€200K",200000
"15895",58,"€280K",280000
"15896",58,"€200K",200000
"15897",58,"€150K",150000
"15898",58,"€180K",180000
"15899",58,"€240K",240000
"15900",58,"€250K",250000
"15901",58,"€140K",140000
"15902",58,"€170K",170000
"15903",58,"€250K",250000
"15904",58,"€220K",220000
"15905",58,"€130K",130000
"15906",58,"€260K",260000
"15907",58,"€240K",240000
"15908",58,"€160K",160000
"15909",58,"€190K",190000
"15910",58,"€240K",240000
"15911",58,"€180K",180000
"15912",58,"€160K",160000
"15913",58,"€170K",170000
"15914",58,"€260K",260000
"15915",58,"€100K",100000
"15916",58,"€70K",70000
"15917",58,"€140K",140000
"15918",58,"€280K",280000
"15919",58,"€160K",160000
"15920",58,"€190K",190000
"15921",58,"€240K",240000
"15922",58,"€150K",150000
"15923",58,"€240K",240000
"15924",58,"€230K",230000
"15925",58,"€220K",220000
"15926",58,"€190K",190000
"15927",58,"€220K",220000
"15928",58,"€280K",280000
"15929",58,"€210K",210000
"15930",58,"€180K",180000
"15931",58,"€280K",280000
"15932",58,"€200K",200000
"15933",58,"€130K",130000
"15934",58,"€130K",130000
"15935",58,"€230K",230000
"15936",58,"€220K",220000
"15937",58,"€170K",170000
"15938",58,"€170K",170000
"15939",58,"€160K",160000
"15940",58,"€50K",50000
"15941",58,"€260K",260000
"15942",58,"€250K",250000
"15943",58,"€200K",200000
"15944",58,"€190K",190000
"15945",58,"€80K",80000
"15946",58,"€160K",160000
"15947",58,"€220K",220000
"15948",58,"€50K",50000
"15949",58,"€200K",200000
"15950",58,"€120K",120000
"15951",58,"€170K",170000
"15952",58,"€160K",160000
"15953",58,"€170K",170000
"15954",58,"€200K",200000
"15955",58,"€210K",210000
"15956",58,"€120K",120000
"15957",58,"€210K",210000
"15958",58,"€140K",140000
"15959",58,"€250K",250000
"15960",58,"€180K",180000
"15961",58,"€130K",130000
"15962",58,"€190K",190000
"15963",58,"€180K",180000
"15964",58,"€180K",180000
"15965",58,"€250K",250000
"15966",58,"€260K",260000
"15967",58,"€230K",230000
"15968",58,"€240K",240000
"15969",58,"€140K",140000
"15970",58,"€190K",190000
"15971",58,"€180K",180000
"15972",58,"€190K",190000
"15973",58,"€10K",10000
"15974",58,"€190K",190000
"15975",58,"€220K",220000
"15976",58,"€190K",190000
"15977",58,"€170K",170000
"15978",58,"€130K",130000
"15979",58,"€150K",150000
"15980",58,"€190K",190000
"15981",58,"€270K",270000
"15982",58,"€260K",260000
"15983",58,"€220K",220000
"15984",58,"€160K",160000
"15985",58,"€240K",240000
"15986",58,"€250K",250000
"15987",58,"€160K",160000
"15988",58,"€250K",250000
"15989",58,"€220K",220000
"15990",58,"€110K",110000
"15991",58,"€270K",270000
"15992",58,"€130K",130000
"15993",58,"€210K",210000
"15994",58,"€100K",100000
"15995",58,"€220K",220000
"15996",58,"€150K",150000
"15997",58,"€250K",250000
"15998",58,"€260K",260000
"15999",58,"€190K",190000
"16000",58,"€180K",180000
"16001",58,"€130K",130000
"16002",58,"€210K",210000
"16003",58,"€150K",150000
"16004",58,"€180K",180000
"16005",58,"€130K",130000
"16006",58,"€190K",190000
"16007",58,"€120K",120000
"16008",58,"€250K",250000
"16009",58,"€270K",270000
"16010",58,"€210K",210000
"16011",58,"€230K",230000
"16012",58,"€170K",170000
"16013",58,"€200K",200000
"16014",58,"€250K",250000
"16015",58,"€150K",150000
"16016",58,"€200K",200000
"16017",58,"€210K",210000
"16018",58,"€10K",10000
"16019",58,"€240K",240000
"16020",58,"€50K",50000
"16021",58,"€140K",140000
"16022",58,"€210K",210000
"16023",58,"€250K",250000
"16024",58,"€120K",120000
"16025",58,"€130K",130000
"16026",58,"€250K",250000
"16027",58,"€120K",120000
"16028",58,"€170K",170000
"16029",58,"€180K",180000
"16030",58,"€220K",220000
"16031",58,"€260K",260000
"16032",58,"€170K",170000
"16033",58,"€10K",10000
"16034",58,"€140K",140000
"16035",58,"€150K",150000
"16036",58,"€160K",160000
"16037",58,"€170K",170000
"16038",58,"€160K",160000
"16039",58,"€170K",170000
"16040",57,"€210K",210000
"16041",57,"€240K",240000
"16042",57,"€190K",190000
"16043",57,"€220K",220000
"16044",57,"€110K",110000
"16045",57,"€180K",180000
"16046",57,"€150K",150000
"16047",57,"€220K",220000
"16048",57,"€140K",140000
"16049",57,"€150K",150000
"16050",57,"€120K",120000
"16051",57,"€200K",200000
"16052",57,"€230K",230000
"16053",57,"€230K",230000
"16054",57,"€150K",150000
"16055",57,"€110K",110000
"16056",57,"€220K",220000
"16057",57,"€190K",190000
"16058",57,"€170K",170000
"16059",57,"€220K",220000
"16060",57,"€80K",80000
"16061",57,"€130K",130000
"16062",57,"€130K",130000
"16063",57,"€180K",180000
"16064",57,"€140K",140000
"16065",57,"€110K",110000
"16066",57,"€230K",230000
"16067",57,"€80K",80000
"16068",57,"€190K",190000
"16069",57,"€130K",130000
"16070",57,"€200K",200000
"16071",57,"€220K",220000
"16072",57,"€130K",130000
"16073",57,"€220K",220000
"16074",57,"€150K",150000
"16075",57,"€80K",80000
"16076",57,"€150K",150000
"16077",57,"€170K",170000
"16078",57,"€10K",10000
"16079",57,"€170K",170000
"16080",57,"€160K",160000
"16081",57,"€210K",210000
"16082",57,"€170K",170000
"16083",57,"€140K",140000
"16084",57,"€200K",200000
"16085",57,"€150K",150000
"16086",57,"€220K",220000
"16087",57,"€190K",190000
"16088",57,"€200K",200000
"16089",57,"€200K",200000
"16090",57,"€190K",190000
"16091",57,"€160K",160000
"16092",57,"€200K",200000
"16093",57,"€190K",190000
"16094",57,"€190K",190000
"16095",57,"€110K",110000
"16096",57,"€160K",160000
"16097",57,"€140K",140000
"16098",57,"€140K",140000
"16099",57,"€110K",110000
"16100",57,"€160K",160000
"16101",57,"€140K",140000
"16102",57,"€220K",220000
"16103",57,"€140K",140000
"16104",57,"€150K",150000
"16105",57,"€130K",130000
"16106",57,"€220K",220000
"16107",57,"€150K",150000
"16108",57,"€180K",180000
"16109",57,"€230K",230000
"16110",57,"€120K",120000
"16111",57,"€80K",80000
"16112",57,"€100K",100000
"16113",57,"€210K",210000
"16114",57,"€140K",140000
"16115",57,"€230K",230000
"16116",57,"€230K",230000
"16117",57,"€110K",110000
"16118",57,"€140K",140000
"16119",57,"€150K",150000
"16120",57,"€160K",160000
"16121",57,"€120K",120000
"16122",57,"€100K",100000
"16123",57,"€160K",160000
"16124",57,"€170K",170000
"16125",57,"€160K",160000
"16126",57,"€170K",170000
"16127",57,"€150K",150000
"16128",57,"€190K",190000
"16129",57,"€160K",160000
"16130",57,"€160K",160000
"16131",57,"€140K",140000
"16132",57,"€150K",150000
"16133",57,"€160K",160000
"16134",57,"€230K",230000
"16135",57,"€110K",110000
"16136",57,"€110K",110000
"16137",57,"€210K",210000
"16138",57,"€180K",180000
"16139",57,"€100K",100000
"16140",57,"€220K",220000
"16141",57,"€220K",220000
"16142",57,"€110K",110000
"16143",57,"€100K",100000
"16144",57,"€220K",220000
"16145",57,"€110K",110000
"16146",57,"€230K",230000
"16147",57,"€150K",150000
"16148",57,"€130K",130000
"16149",57,"€190K",190000
"16150",57,"€160K",160000
"16151",57,"€120K",120000
"16152",57,"€220K",220000
"16153",57,"€140K",140000
"16154",57,"€160K",160000
"16155",57,"€140K",140000
"16156",57,"€160K",160000
"16157",57,"€220K",220000
"16158",57,"€40K",40000
"16159",57,"€230K",230000
"16160",57,"€180K",180000
"16161",57,"€210K",210000
"16162",57,"€120K",120000
"16163",57,"€130K",130000
"16164",57,"€230K",230000
"16165",57,"€220K",220000
"16166",57,"€200K",200000
"16167",57,"€190K",190000
"16168",57,"€150K",150000
"16169",57,"€160K",160000
"16170",57,"€140K",140000
"16171",57,"€210K",210000
"16172",57,"€130K",130000
"16173",57,"€220K",220000
"16174",57,"€150K",150000
"16175",57,"€170K",170000
"16176",57,"€120K",120000
"16177",57,"€160K",160000
"16178",57,"€170K",170000
"16179",57,"€30K",30000
"16180",57,"€170K",170000
"16181",57,"€120K",120000
"16182",57,"€120K",120000
"16183",57,"€210K",210000
"16184",57,"€210K",210000
"16185",57,"€230K",230000
"16186",57,"€200K",200000
"16187",57,"€190K",190000
"16188",57,"€200K",200000
"16189",57,"€170K",170000
"16190",57,"€110K",110000
"16191",57,"€190K",190000
"16192",57,"€190K",190000
"16193",57,"€230K",230000
"16194",57,"€130K",130000
"16195",57,"€110K",110000
"16196",57,"€160K",160000
"16197",57,"€130K",130000
"16198",57,"€160K",160000
"16199",57,"€200K",200000
"16200",57,"€190K",190000
"16201",57,"€190K",190000
"16202",57,"€70K",70000
"16203",57,"€160K",160000
"16204",57,"€160K",160000
"16205",57,"€190K",190000
"16206",57,"€110K",110000
"16207",57,"€130K",130000
"16208",57,"€230K",230000
"16209",57,"€170K",170000
"16210",57,"€150K",150000
"16211",57,"€110K",110000
"16212",57,"€220K",220000
"16213",57,"€180K",180000
"16214",57,"€210K",210000
"16215",57,"€100K",100000
"16216",57,"€140K",140000
"16217",57,"€40K",40000
"16218",57,"€80K",80000
"16219",57,"€170K",170000
"16220",57,"€170K",170000
"16221",57,"€130K",130000
"16222",57,"€160K",160000
"16223",57,"€230K",230000
"16224",57,"€190K",190000
"16225",57,"€100K",100000
"16226",57,"€210K",210000
"16227",57,"€220K",220000
"16228",57,"€230K",230000
"16229",57,"€130K",130000
"16230",57,"€150K",150000
"16231",57,"€180K",180000
"16232",57,"€180K",180000
"16233",57,"€210K",210000
"16234",57,"€170K",170000
"16235",57,"€140K",140000
"16236",57,"€160K",160000
"16237",57,"€150K",150000
"16238",57,"€230K",230000
"16239",57,"€170K",170000
"16240",57,"€200K",200000
"16241",57,"€130K",130000
"16242",57,"€140K",140000
"16243",57,"€160K",160000
"16244",57,"€160K",160000
"16245",57,"€200K",200000
"16246",57,"€120K",120000
"16247",57,"€170K",170000
"16248",57,"€160K",160000
"16249",57,"€140K",140000
"16250",57,"€230K",230000
"16251",57,"€150K",150000
"16252",57,"€200K",200000
"16253",57,"€180K",180000
"16254",57,"€40K",40000
"16255",57,"€150K",150000
"16256",57,"€30K",30000
"16257",57,"€220K",220000
"16258",57,"€220K",220000
"16259",57,"€150K",150000
"16260",57,"€160K",160000
"16261",57,"€140K",140000
"16262",57,"€140K",140000
"16263",57,"€130K",130000
